Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Log_SalePrice,Log_GrLivArea,Log_LotArea,Log_TotalBsmtSF,TotalSF,Age,Qual_GrLivArea
31,70,50.0,8500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,-1.518466829500598,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,3,2,BrkTil,3,3,No,Unf,0,Unf,0,649,649,GasA,3,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,3,6,Typ,0,0,1920.0,Unf,1,250,3,2,N,0,54,172,0,0,0,0,7,2008,WD,40000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10.596659732783579,-0.25403325120934583,-0.12186434731361323,-0.2388742913639662,-0.7317074635482358,1.7014685962501683,-1.3832985092133792
32,20,69.0,8544,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,-0.7951514718918303,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,1228,1228,GasA,4,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,4,6,Typ,0,0,1966.0,Unf,1,271,3,3,Y,0,65,0,0,0,0,0,6,2008,WD,149350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.914054519303125,-0.4638680238247276,-0.11188253221584439,0.317287943779046,-0.1351889138646261,0.18029406318092842,-0.7879810136024644
33,20,85.0,11049,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1.3747946009344731,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,Av,Unf,0,Unf,0,1234,1234,GasA,5,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,4,7,Typ,0,0,2007.0,RFn,2,484,3,3,Y,0,30,0,0,0,0,0,1,2008,WD,179900,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.100161978566867,-0.4492512694784581,0.3851943948868197,0.3215401522250396,-0.120580296321354,-1.1755354119460029,1.0744461765700704
34,20,70.0,10552,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,No,Rec,1018,Unf,0,380,1398,GasA,4,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,4,6,Typ,1,4,1959.0,RFn,2,447,3,3,Y,0,38,0,0,0,0,0,4,2010,WD,165500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.016732516077072,0.5116012569047375,0.2962133860150239,0.4304064276458579,0.6463721247004299,0.47791516747708407,-0.6464248419824888
35,120,60.0,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2.0981099585432412,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,No,GLQ,1153,Unf,0,408,1561,GasA,5,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,5,6,Typ,1,4,2005.0,Fin,2,556,3,3,Y,203,47,0,0,0,0,0,8,2007,WD,277500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,12.533579815765737,0.2557425650106023,-0.4126529551014203,0.5266322449270632,0.675589359786974,-1.142466400357541,1.8786987548716587
36,60,108.0,13418,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,4,3,PConc,5,3,Av,Unf,0,Unf,0,1117,1117,GasA,5,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,4,9,Typ,1,4,2004.0,Fin,3,691,3,3,Y,113,32,0,0,0,0,0,9,2006,WD,309000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.6410997921206,1.610363888141433,0.7607633513240066,0.2346390303362718,1.2197603632738587,-1.142466400357541,1.5526590613553197
37,20,112.0,10859,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.7951514718918303,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0,Unf,0,1097,1097,GasA,5,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,3,6,Typ,0,0,1995.0,Unf,2,672,3,3,Y,392,64,0,0,0,0,0,6,2009,WD,145000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.884495917930655,-0.8021461181840077,0.35165922783901105,0.2188783423139797,-0.45414373022606636,-0.7125692497075385,-0.8370705676523789
38,20,74.0,8532,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,3,3,CBlock,3,3,No,Rec,1213,Unf,0,84,1297,GasA,4,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,3,5,Typ,1,3,1954.0,Fin,2,498,3,3,Y,0,0,0,0,0,0,0,10,2009,WD,153000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.938199736300925,-0.29992559735150615,-0.11459973888678901,0.3649809783605596,0.03281018788300277,0.610191213830931,-0.7641903492359919
39,20,68.0,7922,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,No,GLQ,731,Unf,0,326,1057,GasA,3,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,4,5,Typ,0,0,1953.0,Unf,1,246,3,3,Y,0,52,0,0,0,0,0,1,2010,WD,109000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.599112335481124,-0.9135244257869828,-0.258010901555787,0.1864769097476098,-0.5515345138478802,0.6763292370078545,-0.8532333388818314
40,90,65.0,6040,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-1.518466829500598,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,3,PConc,0,0,None,None,0,None,0,0,0,GasA,3,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,2,6,Typ,0,0,1980.0,None,0,0,0,0,N,0,0,0,0,0,0,0,6,2008,WD,82000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,11.314486721293981,-0.6554518366811234,-0.7823818603701603,-5.894038092795351,-1.7226586869001914,0.5440531906540076,-1.4299003073829721
41,20,84.0,8658,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3,3,CBlock,3,3,No,Rec,643,Unf,0,445,1088,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,3,6,Typ,1,3,1965.0,RFn,2,440,3,3,Y,0,138,0,0,0,0,0,12,2006,WD,160000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.982935344196433,-0.23813528991864022,-0.08625775266500327,0.21169214200668546,-0.1887538448566237,0.14722505159246668,-0.12899430683385069
42,20,115.0,16905,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,Gd,BLQ,967,Unf,0,383,1350,GasA,4,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,3,5,Typ,2,4,1959.0,RFn,1,308,3,3,P,0,104,0,0,0,0,0,7,2007,WD,170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.04355959836804,-0.2290884075288388,1.207400314115042,0.3999235618489514,0.13507051068590728,0.37870813271169884,-0.7539107416689392
43,85,69.0,9180,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,-0.7951514718918303,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Av,ALQ,747,LwQ,93,0,840,GasA,4,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,4,5,Typ,0,0,1983.0,RFn,2,504,3,4,Y,240,0,0,0,0,0,0,12,2007,WD,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.87757552297847,-1.4494006118351406,0.026924414047215375,-0.01394214069388076,-1.0263145840042227,-0.41494814541138286,-0.930997531827574
44,20,69.0,9200,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,-0.7951514718918303,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,Av,LwQ,280,BLQ,491,167,938,GasA,3,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,3,5,Typ,0,0,1977.0,Unf,1,308,3,3,Y,145,0,0,0,0,0,0,7,2008,WD,130250,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.777218637129327,-1.2716400561732017,0.031131833098496098,0.08229630493644292,-0.8412720951227763,-0.11732704111522722,-0.9052016362297891
45,20,70.0,7945,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,ALQ,179,BLQ,506,465,1150,GasA,5,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,3,6,Typ,0,0,1959.0,RFn,1,300,3,3,Y,0,0,0,0,0,0,0,5,2006,WD,141000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.856522261533737,-0.6606624299348506,-0.2524061425455398,0.2600378309317069,-0.32510094192716305,0.34563912112323714,-0.8165390248853448
46,120,61.0,7658,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2.0981099585432412,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5,3,No,GLQ,456,Unf,0,1296,1752,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5,6,Typ,1,4,2005.0,RFn,2,576,3,3,Y,196,82,0,0,0,0,0,2,2010,WD,319900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,12.675766851909591,0.6019773093779672,-0.3235349391748784,0.6273565418138821,1.1406303515811351,-1.0432593655921558,1.9691382987433679
47,50,48.0,12822,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,0.6514792433257054,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,No,GLQ,1351,Unf,0,83,1434,GasA,5,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4,6,Typ,1,5,2003.0,RFn,2,670,3,3,Y,168,43,0,0,198,0,0,8,2009,WD,239686,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.387089184491993,1.214660595021318,0.6729213176472852,0.45258988109913323,1.2368037504076763,-1.010190354003694,0.7923884143452132
48,20,84.0,11096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,24,Unf,0,1632,1656,GasA,5,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4,7,Typ,0,0,2006.0,RFn,3,826,3,3,Y,0,146,0,0,0,0,0,7,2007,WD,249700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.428019481065613,0.4329444369822508,0.3934009703635006,0.5781826287395976,0.9068924708887819,-1.1755354119460029,1.2792792747199508
49,190,33.0,4456,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-1.518466829500598,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,736,736,GasA,4,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,3,8,Typ,0,0,1980.0,None,0,0,0,0,N,0,0,102,0,0,0,0,6,2009,New,113000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.635151947212842,0.03863845739079006,-1.3703526408993114,-0.1291970603380625,-0.4614480389977024,1.73453760783863,-1.3493214379272955
50,20,66.0,7742,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,BLQ,763,Unf,0,192,955,GasA,5,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,3,6,Typ,0,0,1966.0,Unf,1,386,3,3,Y,0,0,0,0,0,0,0,1,2007,WD,127000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.751950239425476,-1.217789412249676,-0.3024445381937001,0.09796217421830936,-0.7998810120835055,0.14722505159246668,-0.897387047760756
51,60,69.0,13869,Pave,IR2,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.07183611428306244,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Av,GLQ,182,Unf,0,612,794,GasA,4,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,3,6,Typ,0,0,1997.0,Fin,2,388,3,3,Y,0,75,0,0,0,0,0,7,2007,WD,177000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.083910661257521,0.07559064598166287,0.8246789453340392,-0.06305465418172483,-0.36892679455697924,-0.8779143076498472,-0.07436233434479687
52,50,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,No,Unf,0,Unf,0,816,816,GasA,3,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,3,6,Typ,1,4,1985.0,Unf,2,528,3,3,Y,112,0,0,0,0,0,400,9,2006,WD,114500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.648338835562747,-0.5936202738606823,-0.7194054854491402,-0.03922115826749667,-1.1383139851693085,1.1723644108347806,-0.19089816507643073
53,90,110.0,8472,Grvl,IR2,Bnk,AllPub,Corner,Mod,RRNn,Norm,-0.7951514718918303,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4,3,Gd,LwQ,104,GLQ,712,0,816,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,Typ,0,0,1963.0,Unf,2,516,3,3,Y,106,0,0,0,0,0,0,5,2010,WD,110000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,11.608244735642321,-1.6893502721686886,-0.12824334715377497,-0.03922115826749667,-1.1383139851693085,0.34563912112323714,-0.965818059720498
54,20,68.0,50271,Pave,IR1,Low,AllPub,Inside,Gtl,Norm,Norm,2.0981099585432412,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4,3,CBlock,5,3,Gd,GLQ,1810,Unf,0,32,1842,GasA,4,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4,5,Typ,1,4,1981.0,Fin,3,894,3,3,Y,857,72,0,0,0,0,0,11,2006,WD,385000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.861001210669146,0.7522406615967462,3.314509650485166,0.6710701515723357,1.3597596147302162,-0.38187913382292116,2.0083884007518518
55,80,60.0,7134,Pave,Reg,Bnk,AllPub,Inside,Mod,Norm,Norm,-0.7951514718918303,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,ALQ,384,Unf,0,0,384,GasA,3,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,3,6,Min1,1,3,1962.0,Unf,2,572,3,3,Y,0,50,0,0,0,0,0,2,2007,WD,130000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.775297421715827,-0.15767862203869884,-0.46056181353281694,-0.6961517473058794,-1.001966888098769,0.5109841790655458,-0.743548041325748
56,20,100.0,10175,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3,3,No,BLQ,490,Unf,0,935,1425,GasA,4,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,3,7,Typ,1,4,1964.0,RFn,2,576,3,3,Y,0,0,0,407,0,0,0,7,2008,WD,180500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.103491596905931,-0.01765713259111178,0.2258755094517093,0.4470966328661806,0.344460695472807,0.2464320863578519,-0.0906004246354007
57,160,24.0,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,No,GLQ,649,Unf,0,321,970,GasA,5,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,4,7,Typ,0,0,1999.0,Fin,2,480,3,3,Y,115,0,0,0,0,0,0,8,2009,WD,172500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,12.058158312538197,0.5796371475514779,-2.378541144259246,0.11155536639214854,0.17280943933936016,-0.8779143076498472,1.313339202876308
58,60,89.0,11645,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,0.6514792433257054,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,860,860,GasA,5,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,4,7,Typ,0,0,2004.0,RFn,2,565,3,3,Y,0,70,0,0,0,0,0,8,2006,WD,196500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.188422799337028,0.5466840755418712,0.48676666517822353,0.00657862545187107,0.01576680074918535,-1.142466400357541,0.6566807288480639
59,60,66.0,13682,Pave,IR2,HLS,AllPub,CulDSac,Gtl,Norm,Norm,2.821425316152009,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5,3,Gd,Unf,0,Unf,0,1410,1410,GasA,5,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,4,10,Typ,1,4,2006.0,Fin,3,641,3,3,Y,192,0,37,0,0,0,0,10,2006,New,438780,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.991755706536901,2.160011799818281,0.7984332703435447,0.43786371205475827,2.1766248123581797,-1.2086044235344646,3.0719417068945627
60,20,60.0,7200,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,Av,ALQ,632,Unf,0,148,780,GasA,5,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,3,4,Typ,0,0,1973.0,Unf,1,352,3,3,Y,196,0,0,0,0,0,0,1,2008,WD,124900,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.735276702486741,-1.8246007336330634,-0.4427586420366654,-0.07856731822469196,-1.2259656904289409,-0.018120006349842004,-0.9854450617316887
61,20,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,-0.07183611428306244,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,ALQ,941,Unf,0,217,1158,GasA,5,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4,5,Typ,0,0,2006.0,Unf,2,576,3,3,Y,0,50,0,0,0,0,0,5,2006,New,158000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,11.970356641102999,-0.6398741150647872,0.7102548582176386,0.2660854285018897,-0.3056227852028003,-1.142466400357541,-0.19895277035770662
